"export-world data (NetLogo 5.0.5)"
"disaster_resources.nlogo"
"05/14/2014 03:14:01:977 -0400"

"RANDOM STATE"
"0 0 -1727483681 50 0.3285028824165482 false -1718815141 836967371 -986429803 -991529027 -1731699871 -479353360 -1313417814 -1879115695 -256374436 -1089853676 -1859551101 -1763356345 370599693 -515239887 -1324613577 -1578252662 -2067153679 111748379 1905516162 1831767953 -38673288 1300108194 -967174833 1293000759 50516792 -1406655719 -1837887805 758590876 -1971648518 217371592 1121855194 1923727892 895922067 1358432361 1107408968 561430080 -1760302892 -784863722 -218907722 -1966770610 -1178208413 -131417153 1042339651 -1267042742 1425549263 1007085213 696084054 -558611260 78566110 -74336996 -1533342851 -1339295935 -756877106 -750982509 -990674877 -1103174151 1285649824 -1090333419 -748745296 254568657 -977927240 1884828478 -1989078837 503540074 1983718739 -2100879586 1884095773 -1143839142 767047286 -437556001 -1278401230 525188403 -975685055 585392527 -1612519258 -1862646195 1722658629 1485810789 1622832496 -1469880918 -2115519003 121615371 138918178 -1861482912 -1210863498 -1354846667 1541024353 1229533946 -1163946027 -1496361682 -2142029525 1468702334 1336795462 -147322207 -762107200 -661907367 -1357963890 -1512856507 -1791369764 -1514517871 1387846348 1247543735 -131881024 1824166660 -1736911883 855098342 1790125309 2031382583 384151287 -2009107391 1772622531 -1430890354 -747435106 -1524474365 967348420 -397863332 1495876060 -391857763 -1872854143 -1577954513 1766891137 1322615076 1122169695 -2144342369 -981682533 1029859585 892970985 -984525192 -354693375 -1843123411 -2078515087 -913038393 239112960 -1572516467 2111518628 635979916 848481374 -1204621172 1564257009 -1740637934 -722222063 -93009928 -823653176 -762621482 -1177461780 -367607675 479910543 1092345851 -447261305 158734602 -791662684 -1029404338 -1147940447 1118832795 362622514 -1673214548 1138675357 649691657 481112600 1748892188 1591390780 -1093362701 -719166187 -478653577 -746084688 -811539531 2138168230 -1878514748 -1891680657 796662039 -5550590 265543421 60929784 -2105565600 -851325780 1341118917 1004014913 103692191 694187347 268386612 1958725995 473334242 1437143049 471850424 813540042 851029402 387123161 -1960695109 48550811 -829447452 1116299350 2037191583 1427346540 -2069762624 -208208735 -164071465 852576965 711950182 -1648116932 -623682964 727014089 -676684674 337654164 1871081188 1812693485 1809698941 1320827323 -1548811309 -341496123 -1492667493 35321692 -89478837 999776768 -1292297200 1212134352 -1709000325 1151569185 630009375 1396129829 98437441 -1119821263 349532639 2031960641 931218806 -447105124 1073289576 -1863514846 613400496 817387114 -268515245 -768883481 568610517 233070238 2034687180 -1372625468 -2026316059 1434092100 -765351617 1752297424 363818231 -1362296960 946154572 -558646506 -753740471 1477158901 514324094 1537769519 -1922115082 270621254 616583191 83526758 -591296084 -331105072 -1515912100 -1810669037 1791735415 1919102276 -1655732907 1121919740 972714622 -130516739 529785034 1428159316 32486076 -1626884428 -1018085947 -273877897 472855042 -1070094667 362980244 1542961649 398870590 -1947868028 -63044585 458306428 -1291227917 2095395299 -208771656 -529578601 -780211826 -1265062278 1157449526 123896141 385849804 -947868166 2005910479 853081719 -2057052760 -1618982671 405615459 -1133816383 2049275908 -2089178418 -286812707 -1234698461 -101012832 2039833674 1717713052 1895491456 -909703476 1520896827 -1194915312 -518396435 -1780620391 -1388189868 1232867819 929267715 1947458590 -358232848 594776916 757243256 1271290652 -106532650 -173831843 1364505895 -588442956 -1010645255 -352659882 1708376889 645669178 -513494056 1520959782 -988345494 1431522940 -1605296871 255592890 1842554617 -274239677 1247780156 -982939130 -334781115 1247312981 -3931412 -1546443476 528911290 1281990793 -542250993 543506226 -991547001 1421212861 1726960803 1951697164 1565720450 880345161 -349788761 1725991086 -193334755 -106577995 1746631369 -2072949538 1257896738 547139888 1320212690 -847669649 1042695555 -1629598580 1125683535 -659471774 933841891 -1490467170 987467564 -661423948 118432093 -1574824090 360306440 -1880683630 -518076427 1173920637 -296215501 405130183 -506075286 -448658132 1302235858 772826525 -1007232632 2045500284 1397378482 -1911031133 -1210148862 77438173 536929361 -1716147060 -1153754494 1699265801 795918968 -1169066508 -309616034 2115854101 -342474645 -1052644859 1961921956 -33091002 497971273 2073329174 -932537291 -1096179973 -1997883933 44768239 -919972836 1016050072 -698966206 -1050517744 1707482607 1300071400 -1587133739 98524658 971852520 23215240 126771602 1307853510 1631618849 486944584 1121448208 486443819 2080218261 814301405 -1456425117 1160920740 1669890031 1883558436 2114020513 1764179112 1323551575 -1642001986 -1676266821 -932006512 1182227504 -829895810 1929271703 47206894 1398830818 323281527 1496679117 1877267449 -1115267810 935400487 -10164759 -1182734304 1528011429 -2052449979 70062601 -132701521 -682376966 -1419575490 104555543 -1867889635 -714768836 -1009468090 -1011892042 2005403564 -1052852128 2134871698 -1163861782 -1408292236 1627552047 -1734516289 1767027380 554672330 -1081302955 28943994 1585315786 715459075 -1591216478 1841975853 -1991431842 1250203075 -1061417372 283860847 1388930533 1233008516 -919070744 -1306393350 34850651 -1953559050 238169866 -874735969 1161077899 -2137592267 -1174928899 -20477144 1945633371 -2008848644 824438763 1823962609 -564447765 1243277987 -1988695733 669616019 889033803 -1434174378 1083988780 -1700168097 -1402137959 -831211755 2104864509 -812844313 832425810 1883925873 -2136109135 -1247380696 -843357557 -1540066668 597991912 -409550264 2113578478 -999353516 645156372 -485579463 1300500224 -1400251714 -1386138703 1175280667 -1760311895 110419897 -772564437 702185500 -1420179677 -283586453 -1064197949 -1326245986 -958861936 -283540670 -595076693 -2100783921 122840709 1823951245 -982522830 910370689 -727291288 -99128493 -272958075 1189621975 -1008114129 477181797 -258731339 1942160230 -767208463 768065665 1703806321 -915065891 811238764 -1514432651 -479599301 -1119859517 -1157424360 1960907842 1618243818 586948997 253043852 -511855164 -1737320598 -1678779203 -1429641441 1174837103 -932899294 759135297 473478100 685810964 -71453200 -1018924992 288172671 -668319044 11240283 -1057714021 -1939161138 1940917561 -343778209 717126567 -1736445625 1315505254 -576256865 1146930458 -76285071 -262325565 -109702160 260658460 2069954377 2053209770 354715054 335899638 629247870 -288966454 -18211604 910089073 -959888278 -1896030319 765234229 568798108 -1967596411 1609662156 -1451151668 -212390842 136782448 1066087236 -1829798328 -1848714778 -1374513775 -2008148507 -1109231811 -744881703 -75559148 1115918891 -1235467171 1548276209 -406639065 -1954732314 909044907 63049843 -403933902 429090703 1473949195 -2101982816 -659814260 -1182288752 1682649976 -1643696611 1565623282 11013567 -1833824350 1030784207 -1956419248 -259573929 1727142290 488930833"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","%-helpers-mobile","ages-at-death","capacity-setting","center-patches","centers","damage-distribution","fwd-movement","helper-supply-capacity","helper-tails?","hide-helpers?","hide-survivors?","mean-damage-value","movement-fwd","num-helpers","num-survivors","run-label","sd-if-normal-dist","survivor-carrying-capacity","survivor-tails?","tail-fade-rate","total-system-supplies","write-outfile?"
"0","50","0","55","0","nobody","4510","""NEITHER""","75","0","[9 12 13 14 14 15 17 17 18 19 20 21 21 22 22 22 22 22 23 23 23 23 23 24 24 24 24 25 25 25 25 25 26 27 27 27 27 28 28 28 28 28 28 28 28 29 29 29 29 29 30 30 30 30 30 30 30 31 31 31 31 31 31 31 31 31 31 31 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 33 33 33 33 33 33 33 33 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 35 35 35 35 35 35 35 35 35 35 35 35 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 38 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 56 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 65 65 65 65 65 65 65 65 65 65 65 65 65 65 65 65 65 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 66 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 69 69 69 69 69 69 69 69 69 69 69 69 69 69 69 69 69 69 69 69 69]","100","{patches [28 55] [39 50] [19 48] [24 36] [36 23] [4 17] [7 15] [40 14] [0 13] [27 13] [14 10] [27 10] [46 6] [3 2] [20 2]}","15","""normal""","1","2000","false","true","true","75","1","500","4000","""H-H-N-H""","75","30","false","0.3","50000","true"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","home-patch","current-need","capacity","survival-pts","recovery-pts","recovered?","cost-per-tick","survivor-days","cost-per-day","distance-traveled","age","age-at-recovery","h-type","mobility","tail-type"
"2","68","243.42752336324634","35.60669643151873","0.8032844970813614","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 36 1}","1","30","57.72862826594858","100","true","2.1135685867025757","2.957084070666834","33.81709738724121","20","19","19",,,
"3","64","187.9420335477564","40.01061851848506","40.07611334186957","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 40 40}","1","0","98.88448468055135","100","true","1.1155153194486542","5.602791724177374","17.848245111178468","1","0","0",,,
"4","64","0.03119042863698951","45.999890499794496","10.798851786095291","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 46 11}","1","29.076917319978747","84.37169213823486","100","true","1.7364786513072399","3.5992380299607674","27.783658420915838","9","8","8",,,
"5","68","18.434950340410637","8.002739188340996","18.008217564297507","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 8 18}","1","22.374112287769094","71.73268793698966","100","true","1.2848778210459195","4.864275729277013","20.558045136734712","21","21","21",,,
"7","5","338.19859051481734","1.126463829806874","6.683840425464106","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 1 7}","1","30","36.23730306768813","100","true","2.0568611913648973","3.0386104936194593","32.90977906183836","29","30","30",,,
"8","5","73.30075400488215","34.00576481887688","39.001729445856206","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 34 39}","1","12.752244579873604","28.83262973320805","100","true","1.5141993673785539","4.127593852334164","24.227189878056862","46","46","46",,,
"9","64","145.4278497334618","28.216187696900995","46.68629197261503","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 28 47}","1","0","98.49348917110531","100","true","1.5065108288946873","4.148659193233656","24.104173262314998","1","0","0",,,
"10","64","110.10583889831378","34.4379068549251","52.83969824334507","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 34 53}","1","0","98.12265611533493","100","true","1.8773438846650712","3.3291716296905483","30.03750215464114","1","0","0",,,
"12","64","246.00659026444373","43.721013576341655","4.875825689992029","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 44 5}","1","30","95.83349193641172","100","true","2.0832540317941377","3.00011419856338","33.3320645087062","2","1","1",,,
"14","5","278.130600176158","33.45286454934834","14.935301049298436","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 33 15}","1","24.66545732100633","33.44201957253135","100","true","1.4469126179884524","4.319542121824167","23.150601887815238","45","45","45",,,
"15","64","195.6831415285036","38.080108502596005","45.285317309015554","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 38 45}","1","0","98.02113829220167","100","true","1.978861707798333","3.158381394399563","31.66178732477333","1","0","0",,,
"16","5","104.74339224247086","1.1832711370220357","52.688556137028755","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 0 53}","1","0","10.701885513081507","77.66549859196118","false","1.2756873498131194","4.89931957145737","20.41099759700991","69","69","0",,,
"17","64","132.84897894426024","43.92394510683743","40.07054846410453","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 44 40}","1","0","97.9717449634641","100","true","2.0282550365358993","3.0814665253707494","32.45208058457439","1","0","0",,,
"18","5","303.69006752310656","29.920578900190296","27.05294739986738","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 30 27}","1","22.077147249851492","25.703545873752958","100","true","1.3034465636183716","4.794979843784298","20.855145017893946","55","56","56",,,
"19","68","33.69006434844442","6.863140789065242","7.794711158930361","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 7 8}","1","30","60.09035985080658","100","true","1.3303213383064487","4.698113019788509","21.28514141290318","29","29","29",,,
"20","68","225.00012159168955","25.224058048981323","52.22405709800241","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 25 52}","1","30","65.93518710380441","100","true","1.7928848892734577","3.486001827218661","28.686158228375323","18","18","18",,,
"22","5","257.90525022890006","45.126076736456454","24.955586654976955","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 50 26}","1","0","14.324547992039957","65.64692030186106","false","1.2239350286851418","5.1064802081155385","19.58296045896227","69","69","0",,,
"23","64","329.8628334742542","24.10718088029402","21.815379400698056","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 24 22}","1","0","98.00310587843646","100","true","1.9968941215635483","3.1298604830917687","31.950305945016773","1","0","0",,,
"24","5","236.30993247363085","4.044907377261206","13.02993825150791","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 4 13}","1","3.9458224165098414","44.86162619994595","100","true","1.5316214944459476","4.080642653987361","24.505943911135162","33","35","35",,,
"26","5","341.56509170215287","3.1564893959260325","19.530530705376336","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 3 20}","1","30","23.94422175191754","100","true","2.3047205529721944","2.7118255147852643","36.87552884755511","31","32","32",,,
"27","68","68.19859052773324","7.979558063694764","3.991823225483734","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 8 4}","1","30","68.49490974011547","100","true","1.0863824227546321","5.753038588522535","17.382118764074114","27","28","28",,,
"28","68","269.9999855714789","36.10868985023855","14.000000027370843","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 36 14}","1","29.64920169678753","53.36387400049976","100","true","1.5043911612742054","4.154504600190756","24.070258580387286","30","30","30",,,
"29","64","342.18550692872213","23.929490835144833","21.21941962919123","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 24 21}","1","0","98.97786663461387","100","true","1.022133365386121","6.114661952786367","16.354133846177938","1","0","0",,,
"30","5","270.0000000013513","22.21384142654748","12.999999999994957","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 22 13}","1","30","43.15076215269742","100","true","1.1369847569460536","5.496995418643544","18.191756111136858","47","49","49",,,
"31","5","296.5653878151242","18.66394622747463","48.16802935435062","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 9 53}","1","10","10.471023824857335","92.88270699015123","false","1.2789853739306085","4.886686061774381","20.463765982889736","69","69","0",,,
"32","64","54.523164104328885","44.09909415124334","51.07062274239738","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 44 51}","1","0","97.69147253996874","100","true","2.3085274600312613","2.7073535438540395","36.93643936050018","1","0","0",,,
"33","5","143.1300343069737","41.875238609058","46.16634810966626","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 42 46}","1","9.492131608524872","12.765641106748703","100","true","1.6154510906157675","3.8688884091301485","25.84721744985228","53","53","53",,,
"35","64","53.27331136983048","4.420995978097596","37.1225777018085","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 4 37}","1","0","98.08656232535893","100","true","1.9134376746410748","3.2663723949996872","30.615002794257197","1","0","0",,,
"39","64","359.05179648184514","40.00212974140329","15.871320817419832","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 40 16}","1","26.69672658401427","97.32795405024518","100","true","1.3360229748774044","4.678063265022452","21.37636759803847","2","1","1",,,
"40","5","206.56505117707786","12.010505023078554","6.0210100461571106","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 12 6}","1","13.537031833920906","23.24677919845015","100","true","1.5990254333656213","3.9086307632049535","25.58440693384994","44","47","47",,,
"41","64","206.47956400165208","14.81683872907078","39.63230695444282","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 15 40}","1","2.9749733020093743","88.73525227493273","100","true","1.2516386361185794","4.993454036687215","20.02621817789727","9","8","8",,,
"42","64","44.028247199622626","18.413402718771636","30.220613905720388","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 18 30}","1","0","98.69305458597015","100","true","1.3069454140298487","4.782143104759584","20.91112662447758","1","0","0",,,
"43","64","179.9426280204658","45.99997475526953","4.0252111926319945","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 46 4}","1","30","97.29678468093022","100","true","1.351607659534888","4.6241229515899125","21.62572255255821","2","1","1",,,
"49","64","266.2023267388638","0.5130617153800178","1.9676774562037713","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 1 2}","1","23.155942861586027","95.8494695569187","100","true","2.075265221540651","3.0116632491725936","33.20424354465042","2","1","1",,,
"50","5","101.30993880513245","32.25963678621987","11.948072612918901","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 32 12}","1","19.165987234137162","18.382122173653418","100","true","2.09276609811145","2.986478042453054","33.4842575697832","37","38","38",,,
"51","5","104.03624346782163","49.894386600781786","5.026403349804348","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 50 5}","1","30","47.613572965813006","100","true","1.378590185110183","4.53361707308287","22.057442961762927","36","37","37",,,
"52","68","291.8014073456428","14.7483048974451","4.100678030113393","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 15 4}","1","30","49.54581074427413","100","true","1.4015052571035007","4.459490942557656","22.42408411365601","34","35","35",,,
"53","64","332.52995624010697","21.953644105267536","20.089162632846893","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 22 20}","1","0","98.25705375104525","100","true","1.7429462489547498","3.5858822403434094","27.887139983275997","1","0","0",,,
"54","5","179.9999999915708","38.99999999995647","41.2958774643039","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 39 41}","2","30","6.9061657834734556","-22.6551171421321","false","1.32991191737895","4.699559360531019","21.2785906780632","68","69","0",,,
"55","5","101.309932822169","24.67357936754094","1.0652841285545946","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 25 1}","1","27.246517109431736","18.4681177013359","100","true","2.2035643864503798","2.8363137643859986","35.257030183206076","35","36","36",,,
"57","68","18.434948884356004","15.012838107966346","13.038514323761387","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 15 13}","1","25.20168695054639","67.41880910073147","100","true","1.1234893413540916","5.563025629123596","17.975829461665466","27","28","28",,,
"58","5","8.130094469231722","4.97936237387343","23.85553647510855","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 5 24}","1","21.643237464354897","34.50411941154705","100","true","1.1695692962223736","5.343847534461668","18.713108739557978","55","55","55",,,
"60","64","30.91117452711029","12.909061401712686","24.84811990445743","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 13 25}","1","12.714530620785851","87.6397221776939","100","true","1.1236616202096468","5.562172710707969","17.97858592335435","11","10","10",,,
"61","64","231.78230404264764","19.881349068587582","32.906571571047195","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 20 33}","1","0","98.3592738581246","100","true","1.6407261418754064","3.809288973025099","26.251618270006503","1","0","0",,,
"62","68","150.27605844452182","47.15638617018057","35.726091865241386","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 47 36}","1","19.124960301964535","68.43327372958811","100","true","1.8568662512007061","3.365885936027196","29.7098600192113","17","16","16",,,
"63","68","90.00210131389827","48.817597851472314","6.0000066895707365","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 49 6}","1","30","73.70270523481548","100","true","1.195331580235661","5.228674706952698","19.125305283770576","21","21","21",,,
"64","5","180.00234303358548","18.999981385323483","42.54480276875027","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 19 43}","2","0","22.773109584213685","-22.63444797810203","false","1.1032412916540917","5.665125160996615","17.651860666465467","68","69","0",,,
"68","64","2.991673561310108","23.98785550963831","38.76762318692577","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 24 39}","1","0","98.24082517823233","100","true","1.7591748217676793","3.552802099406917","28.146797148282868","1","0","0",,,
"69","64","11.313105015311237","4.967226398736547","21.836179163255668","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 5 22}","1","30","92.57413629529324","100","true","1.485172740941345","4.2082646871357","23.76276385506152","5","4","4",,,
"71","64","67.27120976718106","42.420152273928686","25.17600161776736","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 42 25}","1","0","97.9666949917594","100","true","2.033305008240601","3.0738133111706953","32.532880131849616","1","0","0",,,
