"export-world data (NetLogo 5.0.5)"
"disaster_resources.nlogo"
"05/14/2014 03:08:28:405 -0400"

"RANDOM STATE"
"0 0 -1727483681 142 -1.1916129029097606 false -255988186 -1436152745 1768550513 1482852662 -1930503051 -230373625 -1171856934 -356041421 506911588 -803862188 1615421637 963975982 1257487085 -508798999 1280332448 636449080 -812324634 -2051609998 614892586 -599951330 1956726161 738787388 2081447955 1260017005 -51658874 -1682878881 -864556394 -1647001161 1883369063 1418279763 -988781792 -398514051 -1281767681 498282185 1361284910 -74277909 248322763 1254958387 -618697331 1181164872 -644478435 -195873051 -573046305 694675353 -1774302519 93943374 -1892942862 -661612560 -271403603 -1760876999 -18675246 778259801 953433823 539249943 -1083022714 -782210174 1480748142 -788874125 -1385440451 -1424327640 1251577622 -1826896060 487872380 -1743520840 549157566 710379390 -586831209 1720170640 -1946090826 2016545901 -773371325 411769953 995317738 105456191 314268217 591975914 1530829872 1031339647 -1693630537 -1720192767 -1157293887 -636047312 1600912598 -1086766394 1469309105 -970568477 1581907848 -586300106 -990446321 1288202510 355971433 -718063337 1291847397 -130509803 1006793184 -1465381067 -1837489148 665022311 1386827552 -273898198 -1267012318 -161815186 551341582 -1215617017 -650919955 -2027923694 -2028768734 -1515368410 1148621911 -812481226 1669647750 -286218266 830136446 589596508 -185641575 -1595233879 735450454 -741103304 1334157837 -1664476094 -2031776665 -2388562 1709316608 1778472226 1271913377 -688667664 -2123863019 -67500765 1161098703 -1355645404 667445838 -21103046 -1208788249 1716501108 -129463916 762243724 1196506880 1770542450 1901678943 450530326 1650504199 -848941665 -475701113 -199279317 1179966212 -519267903 1606250981 886489545 -443482224 -1562878739 1990073847 935103366 -1988701120 -951085575 147417370 108544052 1184415211 312282004 955355083 649031539 -1686556751 433798005 -913162314 1139430701 -1786674268 1601081905 -358726547 683739349 -1530845071 -2063572366 741927010 1003484785 -1175116639 209520497 -411003004 1302726568 901850233 254839659 -1403953527 -89962013 -416101344 866381843 -859304020 -1623257482 145880407 591642638 -1937395590 -1943626767 -620355306 -1661001053 -1705774436 158976296 -1006967288 2068167674 -877028622 883345471 -511094645 -1236227643 -1487381235 -1813607285 -1280123733 -1599908737 -969499370 -1401033627 1110662253 -768356316 1483038955 910536919 966436940 1555643881 1257361568 31028065 -1749792824 1411383779 -438865833 1294757218 906619982 292394741 532957656 -273976687 1748650466 -652213515 112419062 -289973005 1727800764 1252010813 -131131508 1426113719 -10619242 -313822736 -1926988787 -2060527752 -187397939 -390465632 -1113803442 -2145208601 76428195 -1013583294 2046153200 1387444180 -1363412837 1211350866 -2124957134 1342581094 -1262995642 -725096496 -192896866 1798291378 -2053962963 -727952244 -206506867 -80805419 -1924677538 -1746025130 -681890801 -1094144986 394815204 -6823860 -1678796331 280255334 932906792 -1043794249 1567387868 585650979 -1948578963 78892982 -50381422 1710103794 176641715 10745892 -884319265 1251366364 -1479246434 1793805741 1769649498 2051315534 -642643394 -1163689948 570609240 1801393417 1801741625 1178796733 626645202 -1511299171 1465841890 1658780381 -1193035729 -1001275370 -42526879 2051060800 1635876478 -760134528 2047049459 -1432120092 -147126880 -1328028031 772464128 -1988239790 357181851 -1979262047 -1675047484 -2118957332 1224158526 97954541 369551530 1517122115 -1922389729 -1153378229 2043326519 -1707846783 -670598540 -306095143 1883849010 -408707748 -1105286150 -1310540095 1885170242 -793777854 -2122087073 -404927705 -1523824098 758136331 -842773757 1831196592 883810006 -1586405810 -865926440 -1560845516 -712959087 -2009802120 2127859175 -1421944887 275779854 -568196603 1212537849 -1511789145 -1512225160 -1668263839 870681976 -558691849 1507683293 1039706717 -400478625 -1193942247 1208943127 -1663097731 548361265 1415141445 -696342429 -1119381307 691327232 1984908602 -1121804212 2085469731 -1361955216 -998600817 -664211742 1611708176 -1006277504 1063746304 1389032336 1773219613 391168148 1167358794 -1160566814 -1914134157 -142446634 -354455800 -2075055967 -380338118 -1598819402 123817039 -611911113 202451794 1926855369 -169796840 -1862505632 1599892077 -1185011893 1668908750 -863763650 -2129509484 1759034959 -1398093811 1597033514 -1464982470 -1640641819 266153516 1999074667 1845161147 -2018421809 132948833 -5875020 1589112040 1644009447 326968722 -2046166849 1407120611 -1705779676 -2081251494 -1473072589 -451736682 1951822669 1960208136 -1380194871 1384072573 -1269409661 1414560396 1966420307 -1487016640 -1591867814 -2020003241 -2020424584 -1304336796 -1836426123 -127534072 -73488601 -958834524 -529248422 1579833589 -62554424 -1540775227 -1865916008 857637719 -558226959 -1789503557 -992338109 -1613900982 -23744429 1574076494 -1888377958 2134182744 -249564284 -2067688980 2131842027 -2010677191 956926503 -563808099 -865888161 -1692247042 -1032672292 513616665 493099037 -926129582 1860351283 -2129394068 -2030953858 -468736879 -1358314225 1348222310 -676447098 1621991709 -408237904 336599974 -1821488839 -2020202023 1491417833 969194699 -994602718 -1759174185 -1900642309 -2096894622 1986782241 -673781152 -1633729081 -1953516039 -1030925751 1578602593 400797338 1095092630 368238277 -112875170 -37565967 1154836339 -615142897 -1862474180 1782376666 -747264736 -2061164019 527846009 -520504603 2094585648 -1867584015 -449465855 -631678047 -2049059551 1226566518 -57454231 -1589504715 899527857 -981718870 1494969594 1786195957 -1504722103 65564937 -597868088 -625631468 -1784685881 -1041211658 -1129917526 1422174513 1650203087 -182003524 -2016721691 1683231586 260569696 801057128 -1864439128 584936941 -1254477754 -105340042 -1294135516 2125091379 -1779867978 1659101659 104636731 1054192808 1166577193 -2071815895 -181580865 -590826543 -829602356 1718257370 -726598432 -62812304 -550509622 1348550403 780746538 -1730996328 873578560 -1307669125 743816780 -371785564 1978824335 1765137470 -1574393497 339924651 932932925 1984048340 342653568 -452572415 122019355 -797149841 -263154440 -2135934940 28712200 -1377531206 1923489873 94482488 374080551 -1556803072 212950891 -1514369634 606448511 491077443 -727378374 -1226504421 1401621677 -1714237506 -1572592048 -994879023 -1741250148 -1756597696 -1688553266 899202047 925094776 1244729744 -426215522 1065162645 -375734161 935541341 513272437 553239692 1141668892 -138681102 2010158507 -897292771 -1940077896 100806922 -1685816454 -62039108 98225077 -1994156427 323340300 751580674 -1224000904 -554447120 19675753 1821237232 2054895696 -2102267626 -1514574059 1715843144 1328887962 -1763137114 337427934 -584552176 -880707021 57468571 2034331504 856179929 2137867903 508788683 -1988392224 1640495287 1120492610 -1538326772 1580268796 1895993614 -599999974 -565919411 1125334301 1717302952 912593622 -896975834 -1113922130 -1719663182 -1635829451 1094600025 -2130448129 -1178480876 -980363963 -798212568 -1101590612"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","%-helpers-mobile","ages-at-death","capacity-setting","center-patches","centers","damage-distribution","fwd-movement","helper-supply-capacity","helper-tails?","hide-helpers?","hide-survivors?","mean-damage-value","movement-fwd","num-helpers","num-survivors","run-label","sd-if-normal-dist","survivor-carrying-capacity","survivor-tails?","tail-fade-rate","total-system-supplies","write-outfile?"
"0","50","0","55","0","nobody","610","""NEITHER""","24","0","[]","100","{patches [25 52] [28 46] [34 46] [14 40] [30 38] [37 35] [40 33] [39 27] [9 26] [35 22] [0 21] [29 20] [26 19] [43 19] [45 18]}","15","""normal""","1","2000","false","true","true","75","1","500","100","""L-H-N-H""","75","30","false","0.3","50000","true"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","home-patch","current-need","capacity","survival-pts","recovery-pts","recovered?","cost-per-tick","survivor-days","cost-per-day","distance-traveled","age","age-at-recovery","h-type","mobility","tail-type"
"0","64","31.965551922664986","16.740820439594838","47.58467055430699","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 17 48}","1","0","97.46404810718438","100","true","2.535951892815621","2.4645577929558984","40.57523028504993","1","0","0",,,
"1","64","225.10604979344885","38.035369481429896","26.03523879115327","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 38 26}","1","30","98.43781234643316","100","true","1.5621876535668382","4.00079976674364","24.99500245706941","1","0","0",,,
"2","64","176.18545267678087","26.33113382175407","14.031746257842844","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 27 4}","1","23.474397350638355","80.32837875875138","100","true","1.3114414160832362","4.765748529329135","20.98306265733178","15","14","14",,,
"3","64","301.94713936706114","0.7411711970002539","31.161402344511288","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 1 31}","1","30","75.21091815283242","100","true","2.4789081847167567","2.5212712752062387","39.66253095546811","10","9","9",,,
"4","68","335.00792919122034","12.859038832372299","42.4307095350099","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 7 55}","1","30","72.85838529776116","100","true","1.5965655707199289","3.9146528740324325","25.545049131518862","17","16","16",,,
"5","64","161.5744618879512","28.23650311529742","12.29338858849053","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 30 7}","1","30","79.62375178048599","100","true","1.5674037091933795","3.9874857787700324","25.07845934709407","13","12","12",,,
"6","64","279.45869949895564","17.29500545347768","53.2844448637667","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 13 54}","1","30","79.22660665439213","100","true","1.7311161121339838","3.6103875160028935","27.69785779414374","12","11","11",,,
"7","64","84.7356219673228","42.581783570199704","46.777185150521284","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 45 47}","1","30","87.87101014262947","100","true","1.102635441579139","5.6682379001431915","17.642167065266225","11","10","10",,,
"8","64","187.0934726368231","25.457389220047396","14.711497454683634","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 24 3}","1","30","77.59439492588353","100","true","1.4003503171322849","4.463168911047271","22.405605074116558","16","15","15",,,
"9","64","75.92837335167258","46.851535763312995","28.962786510956","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 47 29}","1","30","75.82282540667256","100","true","3.0221468241659264","2.0680662997652073","48.35434918665482","8","7","7",,,
"10","64","29.73713950260327","17.959821549990536","46.92966565234374","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 18 47}","1","30","89.40425337787337","100","true","1.3244683277658236","4.718874637450031","21.191493244253177","8","7","7",,,
"11","68","342.48477437240587","0.3893640891172161","19.766238175541893","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 6 2}","1","0","63.21824034947036","50.863437279458594","false","1.9358820868699838","3.2285024188148075","30.97411338991974","19","18","0",,,
"12","64","326.3027840109468","12.205165214097788","42.692335354439","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 12 43}","1","30","94.06863587739946","100","true","1.9771213742001807","3.1611615157053055","31.633941987202892","3","2","2",,,
"13","64","333.34451306981623","10.233169587711286","47.53549521161535","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 10 48}","1","30","91.25177188218413","100","true","1.0935285147269893","5.715443096205294","17.49645623563183","8","7","7",,,
"14","64","303.70033941993324","6.557740755797829","44.96110272570047","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 5 46}","1","30","79.58400131009796","100","true","1.855999880900181","3.3674571126419894","29.695998094402896","11","10","10",,,
"15","64","196.933747231422","35.09507410400195","2.312264360048105","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 35 2}","1","0","98.15859166654364","100","true","1.841408333456353","3.394141259406951","29.462533335301647","1","0","0",,,
"16","64","171.8482124914001","31.01697605703189","30.881488004581726","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 31 31}","1","30","91.84360582731324","100","true","1.1651991675266808","5.363889860363196","18.643186680426894","7","6","6",,,
"17","64","164.55253502344908","28.870520905326035","9.468554419503166","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 29 9}","1","0","97.93048919006276","100","true","2.0695108099372463","3.020037377910347","33.11217295899594","1","0","0",,,
"18","64","262.32450423350735","37.30309083577107","16.040847501036307","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 37 16}","1","0","98.24671293874677","100","true","1.7532870612532259","3.5647328598504484","28.052592980051614","1","0","0",,,
"19","64","159.48447051377616","31.918567905365943","12.2176201995199","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 32 12}","1","30","87.13425269258653","100","true","1.608218413426683","3.886288048824738","25.73149461482693","8","7","7",,,
"20","64","33.30640069909339","46.81399054263044","20.71689659057957","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 47 21}","1","30","96.1042208055288","100","true","1.2985930648237274","4.812901107590916","20.777489037179638","3","2","2",,,
"21","64","68.95294135124698","31.937292921755986","54.975869897104104","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 32 55}","1","0","98.27862430590146","100","true","1.7213756940985463","3.630816922434247","27.54201110557674","1","0","0",,,
"22","64","359.8588011983782","34.99984500925339","24.0628921603096","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 35 24}","1","25.433781542953156","95.71660801843126","100","true","2.141695990784374","2.9182479805226706","34.267135852549984","2","1","1",,,
"23","64","323.9728470572177","9.88863847066681","45.653078855038764","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 6 51}","1","30","74.8655064522771","100","true","1.9334225805940732","3.232609395758476","30.934761289505172","13","12","12",,,
"24","64","281.01506570752383","8.580934795411775","41.081572384914786","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 9 41}","1","30","86.33235400831796","100","true","2.277940998613674","2.7437058307496422","36.447055977818785","6","5","5",,,
"25","64","134.73906300827025","32.94445625570211","35.05504011872038","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 33 35}","1","30","93.58951130223704","100","true","1.6026221744407345","3.8998586814019696","25.641954791051752","4","3","3",,,
"26","68","331.16165722229414","0.2892336268930595","20.474718959665385","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 9 4}","1","0","59.870581269299905","37.88431661710693","false","2.1120746700368462","2.9591756809862053","33.79319472058954","19","18","0",,,
"27","64","15.840173254001456","11.115232231421665","33.40613494280076","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 11 33}","1","2.9146215278841083","90.8052201915578","100","true","1.3135399726346013","4.758134605880484","21.01663956215362","7","6","6",,,
"28","64","34.96771161065817","12.784687746388945","31.692133120952168","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 13 32}","1","0","98.94384355778911","100","true","1.0561564422108962","5.917683924662349","16.89850307537434","1","0","0",,,
"29","64","29.766385273045387","40.947885819417245","41.90887959125516","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 41 42}","1","30","90.43163595053613","100","true","1.1960455061829847","5.225553683108612","19.136728098927755","8","7","7",,,
"30","64","192.06600362987308","25.032086801339982","14.506354754123628","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 23 5}","1","30","82.64152787656712","100","true","1.1572314748955213","5.400820955517366","18.51570359832834","15","14","14",,,
"31","64","213.98163118283742","23.88403990039544","15.827963136289984","""default""","""""","9.9","{breed survivors}","true","1","1","""up""","{patch 24 16}","1","30","95.45588204351827","100","true","1.1360294891204383","5.501617748355294","18.176471825927013","4","3","3",,,
